ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,SPONSOR WARD,BUFFER,WARD - LOW,WARD - HIGH
8140,ACTIVE,1736,E,5000,5062,S,KILDARE,AVE,,23,N,23,23
8139,ACTIVE,1734,O,7615,7653,S,CORNELL,AVE,,08,N,8,8
8138,ACTIVE,921,O,1523,1535,N,HALSTED,ST,,43,Y,27,27
8137,ACTIVE,921,E,1522,1536,N,HALSTED,ST,,43,Y,43,43
8136,ACTIVE,665,E,2,98,N,ADA,ST,,27,N,27,27
8131,ACTIVE,1700,O,2917,2959,W,ADAMS,ST,,28,N,28,28
8130,ACTIVE,1700,E,2900,2954,W,ADAMS,ST,,02,N,2,2
8129,ACTIVE,568,E,2700,2756,W,24TH,ST,,12,N,12,12
8128,ACTIVE,1694,E,2700,2742,N,RIDGEWAY,AVE,,35,N,35,35
8127,ACTIVE,41,O,5501,5519,N,OCTAVIA,AVE,,41,N,41,41
8126,ACTIVE,1759,E,6000,6058,S,PARKSIDE,AVE,,13,N,13,13
8125,ACTIVE,1758,E,816,856,N,KEDVALE,AVE,,37,N,37,37
8124,ACTIVE,1758,O,815,853,N,KEDVALE,AVE,,37,N,37,37
8123,ACTIVE,1760,O,5101,5111,W,CATALPA,AVE,,39,N,45,45
8122,ACTIVE,1749,O,5953,5959,S,OAK PARK,AVE,,13,N,23,23
8121,ACTIVE,1756,O,2701,2745,N,MASON,AVE,,30,N,30,30
8120,ACTIVE,1754,E,3500,3544,S,MOZART,ST,,12,N,12,12
8119,ACTIVE,1268,O,4601,4699,N,WINTHROP,AVE,,46,N,46,46
8118,ACTIVE,1055,E,720,796,W,SCOTT,ST,,27,N,27,27
8117,ACTIVE,22,O,7301,7357,W,BRYN MAWR,AVE,,41,N,41,41
8116,ACTIVE,102,E,1800,1830,N,HOYNE,AVE,,32,Y,32,32
8115,ACTIVE,715,O,3501,3539,W,MELROSE,ST,,35,N,35,35
8114,ACTIVE,715,E,3500,3538,W,MELROSE,ST,,35,N,35,35
8113,ACTIVE,1694,O,2701,2741,N,RIDGEWAY,AVE,,35,N,35,35
8112,ACTIVE,62,E,1752,1774,W,AINSLIE,ST,,47,N,47,47
8111,ACTIVE,1756,O,5935,5959,W,SCHUBERT,AVE,,30,N,30,30
8110,ACTIVE,1756,E,2700,2744,N,MASON,AVE,,30,N,30,30
8109,ACTIVE,1268,O,4801,4899,N,WINTHROP,AVE,,46,N,46,46
8108,ACTIVE,1268,O,4701,4799,N,WINTHROP,AVE,,46,N,46,46
8107,ACTIVE,22,E,7300,7358,W,BRYN MAWR,AVE,,41,N,41,41
8106,ACTIVE,143,E,1000,1036,W,BELDEN,AVE,,32,Y,32,32
8105,ACTIVE,1747,E,2140,2168,N,RICHMOND,ST,,35,N,35,35
8104,ACTIVE,1747,O,2139,2167,N,RICHMOND,ST,,35,N,35,35
8103,ACTIVE,1743,O,2501,2543,N,FRANCISCO,AVE,,35,N,35,35
8102,ACTIVE,1743,E,2500,2542,N,FRANCISCO,AVE,,35,N,35,35
8101,ACTIVE,1746,O,6201,6243,S,KEELER,AVE,,23,N,13,13
8100,ACTIVE,1746,E,6200,6242,S,KEELER,AVE,,23,N,13,13
8099,ACTIVE,204,O,1701,1799,W,DIVISION,ST,,01,Y,1,1
8098,ACTIVE,168,O,801,865,N,WOOD,ST,,01,N,1,1
8097,ACTIVE,204,O,1601,1609,W,DIVISION,ST,,01,Y,1,1
8096,ACTIVE,204,O,1501,1599,W,DIVISION,ST,,27,Y,27,1
8095,ACTIVE,154,E,1700,1798,W,DIVISION,ST,,01,Y,1,1
8094,ACTIVE,154,E,1600,1664,W,DIVISION,ST,,01,Y,1,1
8093,ACTIVE,154,E,1500,1598,W,DIVISION,ST,,01,Y,1,1
8092,ACTIVE,1761,O,3441,3449,S,GILES,AVE,,02,N,2,2
8091,ACTIVE,1742,E,900,998,N,TRUMBULL,AVE,,27,N,27,27
8090,ACTIVE,1742,O,901,999,N,TRUMBULL,AVE,,27,N,27,27
8088,ACTIVE,1268,O,1001,1149,W,LELAND,AVE,,46,N,46,46
8087,ACTIVE,1757,O,5517,5559,S,PARKSIDE,AVE,,23,N,23,23
8086,ACTIVE,1745,O,3503,3553,W,38TH,ST,,12,N,12,12
8085,ACTIVE,102,O,2005,2017,N,BINGHAM,ST,,01,Y,1,1
8084,ACTIVE,154,O,1333,1349,N,NOBLE,ST,,32,N,32,32
8083,ACTIVE,154,E,1332,1348,N,NOBLE,ST,,32,N,32,32
8082,ACTIVE,143,E,1300,1318,W,BELDEN,AVE,,32,Y,32,32
8081,ACTIVE,1750,E,3800,3852,W,63RD,PL,,23,N,13,13
8080,ACTIVE,143,E,1038,1056,W,BELDEN,AVE,,32,N,32,32
8079,ACTIVE,143,O,1001,1037,W,BELDEN,AVE,,32,Y,32,32
8077,ACTIVE,143,E,1100,1198,W,WEBSTER,AVE,,32,Y,32,32
8076,ACTIVE,102,O,2001,2099,W,WABANSIA,AVE,,32,Y,32,32
8075,ACTIVE,154,O,1829,1899,W,WABANSIA,AVE,,32,Y,32,32
8074,ACTIVE,383,O,3001,3099,N,PAULINA,ST,,32,Y,32,32
8073,ACTIVE,168,O,1101,1199,N,OAKLEY,BLVD,,32,Y,32,32
8072,ACTIVE,168,O,901,999,N,OAKLEY,BLVD,,32,Y,32,32
8071,ACTIVE,41,O,5501,5553,N,ODELL,AVE,,41,N,41,41
8070,ACTIVE,41,E,5500,5552,N,ODELL,AVE,,41,N,41,41
8069,ACTIVE,1590,O,3941,3979,W,BARRY,AVE,,30,N,31,31
8067,ACTIVE,1590,E,3940,3978,W,BARRY,AVE,,30,N,31,31
8066,ACTIVE,141,E,2902,2986,N,RIDGEWAY,AVE,,30,N,30,30
8065,ACTIVE,383,E,654,746,W,CORNELIA,AVE,,46,Y,46,46
8064,ACTIVE,345,E,4534,4568,W,58TH,ST,,13,N,13,13
8063,ACTIVE,107,E,4600,4654,N,ST LOUIS,AVE,,33,N,33,33
8062,ACTIVE,1757,E,5520,5558,S,PARKSIDE,AVE,,23,N,23,23
8061,ACTIVE,1720,E,4700,4730,W,60TH,ST,,13,N,13,13
8060,ACTIVE,18,O,4635,4699,W,60TH,ST,,13,N,13,13
8059,ACTIVE,34,E,4800,4860,S,HAMLIN,AVE,,14,N,14,14
8058,ACTIVE,1685,O,2415,2455,N,LOWELL,AVE,,31,N,31,31
8057,ACTIVE,1685,E,2414,2456,N,LOWELL,AVE,,31,N,31,31
8056,ACTIVE,1688,O,3401,3499,W,PIERCE,AVE,,26,N,26,26
8055,ACTIVE,12,E,9514,9558,S,WINCHESTER,AVE,,19,N,19,19
8054,ACTIVE,154,O,1801,1849,N,HERMITAGE,AVE,,32,N,32,32
8053,ACTIVE,348,O,1275,1281,N,CLYBOURN,AVE,,43,Y,43,43
8052,ACTIVE,348,E,1264,1264,N,SCHICK,PL,,43,Y,43,43
8051,ACTIVE,143,E,800,800,W,WISCONSIN,ST,,43,Y,43,43
8050,ACTIVE,143,E,2608,2608,N,WILTON,AVE,,43,Y,43,43
8049,ACTIVE,143,E,806,806,W,WEBSTER,AVE,,43,Y,43,43
8048,ACTIVE,143,O,455,455,W,WEBSTER,AVE,,43,Y,43,43
8047,ACTIVE,143,O,2631,2739,N,SHEFFIELD,AVE,,43,Y,43,43
8046,ACTIVE,143,O,2539,2539,N,SHEFFIELD,AVE,,43,Y,43,43
8045,ACTIVE,143,O,2111,2145,N,SHEFFIELD,AVE,,43,Y,43,43
8044,ACTIVE,143,O,2053,2059,N,SHEFFIELD,AVE,,43,Y,43,43
8043,ACTIVE,143,O,2417,2459,N,SEMINARY,AVE,,43,Y,43,43
8042,ACTIVE,143,E,2416,2458,N,SEMINARY,AVE,,43,Y,43,43
8041,ACTIVE,143,O,2421,2499,N,RACINE,AVE,,43,Y,43,43
8039,ACTIVE,143,O,2047,2057,N,ORLEANS,ST,,43,Y,43,43
8038,ACTIVE,143,O,2317,2325,N,ORCHARD,ST,,43,Y,43,43
8037,ACTIVE,143,E,2202,2202,N,ORCHARD,ST,,43,Y,43,43
8036,ACTIVE,143,E,2500,2536,N,LINCOLN,AVE,,43,Y,43,43
8034,ACTIVE,143,O,1903,1921,N,HALSTED,ST,,43,Y,43,43
8033,ACTIVE,143,E,1902,1920,N,HALSTED,ST,,43,Y,43,43
8032,ACTIVE,143,E,1848,1874,N,HALSTED,ST,,43,Y,43,43
8031,ACTIVE,143,E,1800,1818,N,HALSTED,ST,,43,Y,43,43
8030,ACTIVE,143,O,1725,1731,N,HALSTED,ST,,43,Y,43,43
8029,ACTIVE,143,E,1726,1732,N,HALSTED,ST,,43,Y,43,43
8027,ACTIVE,143,O,859,859,W,CHALMERS,PL,,43,Y,43,43
8026,ACTIVE,143,O,845,845,W,CHALMERS,PL,,43,Y,43,43
8025,ACTIVE,710,E,5500,5534,W,CRYSTAL,ST,,37,N,37,37
8024,ACTIVE,92,O,4649,4707,N,ROCKWELL,ST,,47,Y,47,47
8023,ACTIVE,92,O,4615,4645,N,ROCKWELL,ST,,47,Y,47,47
8022,ACTIVE,92,E,4614,4644,N,ROCKWELL,ST,,47,Y,47,47
8021,ACTIVE,92,O,2269,2277,W,LELAND,AVE,,47,Y,47,47
8020,ACTIVE,62,O,1601,1699,W,LELAND,AVE,,47,Y,47,47
8019,ACTIVE,62,E,1620,1698,W,LELAND,AVE,,47,Y,47,47
8018,ACTIVE,92,E,2268,2278,W,LELAND,AVE,,47,Y,47,47
8017,ACTIVE,62,E,1600,2034,W,WILSON,AVE,,47,Y,47,47
8016,ACTIVE,1631,O,3303,3359,S,WELLS,ST,,11,N,11,11
8015,ACTIVE,448,E,2620,2626,W,ROSEMONT,AVE,,50,N,50,50
8014,ACTIVE,1672,O,8201,8245,S,HERMITAGE,AVE,,18,N,18,18
8013,ACTIVE,1672,E,8200,8244,S,HERMITAGE,AVE,,18,N,18,18
8012,ACTIVE,1673,E,900,1180,S,PARK,TER,,02,N,2,2
8011,ACTIVE,204,O,1101,1199,N,MARSHFIELD,AVE,,01,N,1,1
8010,ACTIVE,204,E,1100,1198,N,MARSHFIELD,AVE,,01,N,1,1
8009,ACTIVE,168,O,1801,1899,W,ERIE,ST,,01,N,1,1
8008,ACTIVE,168,E,1800,1898,W,ERIE,ST,,01,N,1,1
8006,ACTIVE,678,E,11600,11698,S,HOMAN,AVE,,19,N,19,19
8005,ACTIVE,92,E,4800,4852,N,HAMILTON,AVE,,47,N,47,47
8004,RESCINDED,1668,O,7901,7999,S,MORGAN,ST,,17,N,17,17
8003,ACTIVE,92,O,4801,4851,N,HAMILTON,AVE,,47,N,47,47
8002,RESCINDED,1668,E,7900,7998,S,MORGAN,ST,,17,N,17,17
8001,ACTIVE,1664,E,2004,2032,E,78TH,ST,,08,N,8,8
8000,ACTIVE,1664,O,2003,2035,E,78TH,ST,,08,N,8,8
7999,ACTIVE,635,O,3201,3257,N,HAMLIN,AVE,,30,N,30,30
7998,ACTIVE,1639,E,5900,5968,W,WALTON,ST,,29,N,29,29
7997,ACTIVE,1676,O,9,65,E,23RD,ST,,03,N,3,2
7996,ACTIVE,346,E,2800,2898,N,MAPLEWOOD,AVE,,33,N,1,1
7995,ACTIVE,41,E,5500,5520,N,OCTAVIA,AVE,,41,N,41,41
7994,ACTIVE,1662,E,9500,9598,S,LAFAYETTE,AVE,,21,N,21,21
7993,ACTIVE,1655,O,7601,7699,S,EUCLID,AVE,,08,N,8,8
7992,ACTIVE,1655,E,7600,7698,S,EUCLID,AVE,,08,N,8,8
7991,ACTIVE,741,E,712,732,W,17TH,ST,,25,N,25,25
7990,ACTIVE,741,O,713,731,W,17TH,ST,,25,N,25,25
7988,ACTIVE,1736,O,5001,5061,S,KILDARE,AVE,,23,N,23,23
7987,ACTIVE,1733,E,7200,7262,S,CONSTANCE,AVE,,08,N,8,8
7986,ACTIVE,1733,O,7201,7261,S,CONSTANCE,AVE,,05,N,5,5
7985,ACTIVE,1734,E,7600,7652,S,CORNELL,AVE,,08,N,8,8
7982,ACTIVE,1716,E,1300,1346,S,WASHTENAW,AVE,,28,N,28,28
7981,ACTIVE,1618,O,4237,4355,N,WESTERN,AVE,,47,Y,47,47
7980,ACTIVE,345,E,4544,4578,W,57TH,ST,,13,N,13,13
7979,ACTIVE,1732,O,2601,2659,W,15TH,PL,,28,N,28,28
7978,ACTIVE,1732,E,2600,2658,W,15TH,PL,,28,N,28,28
7977,ACTIVE,383,O,513,643,W,CORNELIA,AVE,,46,Y,46,46
7976,ACTIVE,1726,O,4569,4599,W,58TH,ST,,13,N,13,13
7975,ACTIVE,383,O,3915,3953,N,SOUTHPORT,AVE,,47,Y,47,47
7974,ACTIVE,119,E,1400,1414,N,WELLS,ST,,27,Y,27,27
7973,ACTIVE,142,E,338,338,W,NORTH,AVE,,43,Y,43,43
7972,ACTIVE,102,E,1604,1660,N,OAKLEY,AVE,,01,N,1,1
7971,ACTIVE,383,O,3801,3959,N,ASHLAND,AVE,,47,Y,47,47
7967,ACTIVE,1724,E,2016,2058,N,NAGLE,AVE,,36,N,36,36
7966,ACTIVE,1723,E,5402,5454,S,LARAMIE,AVE,,23,N,23,23
7965,ACTIVE,143,O,1801,1825,N,HALSTED,ST,,43,Y,43,43
7964,ACTIVE,119,E,1342,1344,N,NORTH PARK,AVE,,43,Y,43,43
7963,ACTIVE,1714,O,401,401,N,ABERDEEN,ST,,27,N,27,27
7962,ACTIVE,1711,E,10000,10098,S,SEELEY,AVE,,19,N,19,19
7961,ACTIVE,185,O,2815,2857,W,40TH,PL,,14,N,14,14
7958,ACTIVE,1702,O,5801,5801,S,NARRAGANSETT,AVE,,23,N,23,23
7957,ACTIVE,1709,E,6400,6498,S,DORCHESTER,AVE,,20,N,20,20
7956,ACTIVE,1703,O,5601,5655,S,SPAULDING,AVE,,14,N,14,14
7955,ACTIVE,1096,E,4400,4458,S,SAWYER,AVE,,14,N,14,14
7954,ACTIVE,30,O,7145,7159,W,54TH,ST,,23,N,23,23
7953,ACTIVE,1676,O,1813,1813,S,CLARK,ST,,03,N,3,3
7952,ACTIVE,1697,E,4602,4636,W,DICKENS,AVE,,31,N,31,31
7951,ACTIVE,1697,O,4617,4637,W,DICKENS,AVE,,31,N,31,31
7950,ACTIVE,1691,E,3900,3944,W,63RD,PL,,13,N,13,13
7949,ACTIVE,56,O,1217,1299,W,ALBION,AVE,,49,N,49,40
7948,ACTIVE,720,O,5401,5499,N,WASHTENAW,AVE,,40,N,40,40
7947,ACTIVE,720,E,5400,5498,N,WASHTENAW,AVE,,40,N,40,40
7946,ACTIVE,119,E,1250,1250,N,LA SALLE,ST,,43,Y,43,43
7945,ACTIVE,74,O,1141,1299,N,LA SALLE,ST,,42,Y,42,42
7944,ACTIVE,142,O,1615,1649,N,WELLS,ST,,43,Y,43,43
7943,ACTIVE,142,E,1616,1648,N,WELLS,ST,,43,Y,43,43
7942,ACTIVE,142,O,1709,1757,N,MOHAWK,ST,,43,Y,43,43
7941,ACTIVE,142,E,1708,1756,N,MOHAWK,ST,,43,Y,43,43
7939,ACTIVE,142,E,544,544,W,MENOMONEE,ST,,43,Y,43,43
7938,ACTIVE,142,O,511,511,W,MENOMONEE,ST,,43,Y,43,43
7936,ACTIVE,960,E,2416,2458,W,ADDISON,ST,,47,Y,47,47
7935,ACTIVE,142,O,1901,1971,N,LINCOLN,AVE,,43,Y,43,43
7934,ACTIVE,142,E,1900,1970,N,LINCOLN,AVE,,43,Y,43,43
7933,ACTIVE,142,O,1817,1851,N,LINCOLN,AVE,,43,Y,43,43
7932,ACTIVE,142,E,1816,1856,N,LINCOLN,AVE,,43,Y,43,43
7931,ACTIVE,142,O,551,551,W,EUGENIE,ST,,43,Y,43,43
7930,ACTIVE,142,E,172,172,W,EUGENIE,ST,,43,Y,43,43
7929,ACTIVE,636,O,3701,3751,W,ROSCOE,ST,,30,N,30,30
7928,ACTIVE,1671,E,8002,8042,S,PERRY,AVE,,17,N,17,17
7927,ACTIVE,154,O,1501,1599,W,LE MOYNE,ST,,01,N,1,1
7926,ACTIVE,154,E,1500,1598,W,LE MOYNE,ST,,01,N,1,1
7925,ACTIVE,154,O,1501,1599,N,BOSWORTH,AVE,,01,N,1,1
7924,ACTIVE,154,E,1500,1598,N,BOSWORTH,AVE,,01,N,1,1
7923,ACTIVE,1670,O,1801,1855,N,KEELER,AVE,,30,N,30,30
7922,ACTIVE,1670,E,1802,1854,N,KEELER,AVE,,30,N,30,30
7921,ACTIVE,1669,O,2301,2333,E,92ND,ST,,07,N,7,7
7920,ACTIVE,1669,E,2300,2334,E,92ND,ST,,07,N,7,7
7919,ACTIVE,1663,E,2814,2856,N,TROY,ST,,35,N,35,35
7918,ACTIVE,1657,E,3900,3998,S,PRAIRIE,AVE,,03,N,3,3
7917,ACTIVE,1731,E,4038,4058,W,DICKENS,AVE,,30,N,30,30
7916,ACTIVE,1731,O,4039,4059,W,DICKENS,AVE,,30,N,30,30
7915,ACTIVE,1727,E,430,498,E,65TH,ST,,20,N,20,20
7914,ACTIVE,1727,O,431,493,E,65TH,ST,,20,N,20,20
7913,ACTIVE,1618,O,2215,2343,W,MONTROSE,AVE,,47,Y,47,47
7912,ACTIVE,18,O,4635,4699,W,61ST,ST,,13,N,13,13
7911,ACTIVE,921,E,1578,1584,N,CLYBOURN,AVE,,43,Y,43,43
7910,ACTIVE,1729,O,4815,4857,W,WOLFRAM,ST,,31,N,31,31
7909,RESCINDED,1583,E,6716,6734,N,OLIPHANT,AVE,,41,N,41,41
7908,ACTIVE,1729,E,4814,4856,W,WOLFRAM,ST,,31,N,31,31
7906,ACTIVE,201,O,431,529,N,LA SALLE,ST,,42,Y,42,42
7905,ACTIVE,119,E,1318,1338,N,LA SALLE,DR,,42,Y,43,43
7904,ACTIVE,143,E,1970,1970,N,RACINE,AVE,,43,Y,43,43
7903,ACTIVE,102,O,1605,1661,N,OAKLEY,AVE,,01,N,1,1
7902,ACTIVE,154,O,2001,2099,W,POTOMAC,AVE,,01,N,1,1
7901,ACTIVE,383,E,3914,3954,N,SOUTHPORT,AVE,,47,Y,47,47
7899,ACTIVE,1618,O,4311,4351,N,OAKLEY,AVE,,47,Y,47,47
7898,ACTIVE,1618,O,4311,4355,N,LEAVITT,ST,,47,Y,47,47
7897,ACTIVE,154,E,2000,2098,W,POTOMAC,AVE,,01,N,1,1
7896,ACTIVE,1618,O,2141,2343,W,CULLOM,AVE,,47,Y,47,47
7895,RESCINDED,1618,O,4237,4355,N,ASHLAND,AVE,,47,Y,47,47
7894,RESCINDED,759,O,2731,2743,W,CORTEZ,ST,,01,N,1,1
7893,ACTIVE,759,O,2731,2743,W,CORTEZ,ST,,01,N,1,1
7892,ACTIVE,1724,O,2021,2057,N,NAGLE,AVE,,36,N,36,36
7891,ACTIVE,102,O,2093,2099,N,STAVE,ST,,01,N,1,1
7890,ACTIVE,1301,O,3001,3001,N,OCTAVIA,AVE,,36,Y,36,36
7889,ACTIVE,109,E,2124,2158,W,22ND,PL,,25,N,25,25
7888,ACTIVE,1721,E,5200,5268,S,KNOX,AVE,,23,N,23,23
7887,ACTIVE,960,E,3800,3844,N,WESTERN,AVE,,47,Y,47,47
7886,ACTIVE,960,E,3600,3660,N,WESTERN,AVE,,47,Y,47,47
7885,ACTIVE,143,O,2435,2435,N,SHEFFIELD,AVE,,43,Y,43,43
7884,ACTIVE,29,E,5702,5710,S,NAGLE,AVE,,23,N,23,23
7883,ACTIVE,154,O,1201,1299,N,MARION,CT,,01,N,1,1
7882,ACTIVE,1714,E,400,416,N,ABERDEEN,ST,,27,N,27,27
7881,ACTIVE,154,E,1200,1298,N,MARION,CT,,01,N,1,1
7880,ACTIVE,710,O,5501,5537,W,CRYSTAL,ST,,37,N,37,37
7879,ACTIVE,1705,E,2614,2658,S,CHRISTIANA,AVE,,22,N,22,22
7878,ACTIVE,1707,E,1900,1940,N,ST LOUIS,AVE,,35,N,26,26
7877,ACTIVE,1706,E,2700,2754,N,WHIPPLE,ST,,35,N,35,35
7876,ACTIVE,1704,E,5214,5258,W,BARRY,AVE,,31,N,30,30
7875,ACTIVE,1704,O,5215,5257,W,BARRY,AVE,,31,N,31,31
7874,ACTIVE,1722,E,8100,8198,S,DOBSON,AVE,,08,N,8,8
7873,ACTIVE,1615,O,1533,1571,E,89TH,ST,,08,N,8,8
7872,ACTIVE,142,E,1550,1550,N,HUDSON,AVE,,43,Y,43,43
7871,ACTIVE,56,E,1216,1298,W,ALBION,AVE,,49,N,49,40
7870,ACTIVE,1589,E,3916,3924,W,HIRSCH,ST,,30,N,30,30
7869,ACTIVE,1686,O,2535,2599,S,DEARBORN,ST,,,N,3,3
7868,ACTIVE,92,O,4701,4707,N,MAPLEWOOD,AVE,,47,Y,47,47
7867,ACTIVE,92,E,4700,4706,N,MAPLEWOOD,AVE,,47,Y,47,47
7866,ACTIVE,92,E,2124,2134,W,LAWRENCE,AVE,,47,Y,47,47
7865,ACTIVE,92,O,4657,4705,N,LINCOLN,AVE,,47,Y,47,47
7864,ACTIVE,92,O,2117,2343,W,AINSLIE,ST,,47,Y,47,47
7863,ACTIVE,1631,E,3302,3358,S,WELLS,ST,,11,N,11,11
7862,ACTIVE,1658,O,4001,4099,S,INDIANA,AVE,,03,N,3,3
7861,ACTIVE,1656,O,2611,2649,N,ALBANY,AVE,,35,N,35,35
7860,ACTIVE,1656,E,2610,2650,N,ALBANY,AVE,,35,N,35,35
7859,ACTIVE,1654,O,7901,7999,S,DOBSON,AVE,,08,N,8,8
7858,ACTIVE,1654,E,7900,7998,S,DOBSON,AVE,,08,N,8,8
7857,ACTIVE,960,E,2432,2460,W,WAVELAND,AVE,,47,Y,47,47
7856,ACTIVE,1693,O,4403,4411,W,49TH,ST,,23,N,23,23
7855,ACTIVE,1692,O,5867,5883,S,MENARD,AVE,,23,N,23,23
7854,ACTIVE,143,O,2301,2375,N,LINCOLN PARK,,W,43,Y,43,43
7853,ACTIVE,635,E,3002,3052,N,DAVLIN,CT,,31,N,31,31
7852,ACTIVE,1717,O,2501,2549,N,LOTUS,AVE,,30,N,30,30
7851,ACTIVE,1708,O,2047,2069,N,MOZART,ST,,35,N,35,35
7850,ACTIVE,1707,O,1901,1941,N,ST LOUIS,AVE,,35,N,35,35
7849,ACTIVE,203,E,4300,4356,S,SACRAMENTO,AVE,,14,N,14,14
7848,ACTIVE,1096,O,4401,4457,S,SAWYER,AVE,,14,N,14,14
7847,ACTIVE,1670,O,5501,5551,W,WRIGHTWOOD,AVE,,30,N,30,30
7846,ACTIVE,1675,E,1400,1798,S,MICHIGAN,AVE,,02,Y,2,2
7844,ACTIVE,1615,E,1532,1570,E,89TH,ST,,08,N,8,8
7843,ACTIVE,1676,E,1800,2024,S,MICHIGAN,AVE,,03,Y,3,3
7842,ACTIVE,1673,O,1061,1147,S,PARK,TER,,02,N,2,2
7841,ACTIVE,74,O,1201,1555,N,DEARBORN,ST,,42,Y,42,42
7840,ACTIVE,74,E,1200,1554,N,DEARBORN,ST,,42,Y,42,42
7839,ACTIVE,364,E,150,150,W,MAPLE,ST,,43,Y,43,43
7838,RESCINDED,142,E,1608,1610,N,ST MICHAELS,CT,,43,Y,43,43
7837,ACTIVE,143,O,2101,2175,N,LINCOLN PARK,,W,43,Y,43,43
7836,ACTIVE,143,E,2100,2176,N,LINCOLN PARK,,W,43,Y,43,43
7835,ACTIVE,143,O,2501,2535,N,LINCOLN,AVE,,43,Y,43,43
7834,ACTIVE,143,O,2433,2475,N,LINCOLN,AVE,,43,Y,43,43
7833,ACTIVE,143,E,2432,2482,N,LINCOLN,AVE,,43,Y,43,43
7832,ACTIVE,143,E,2700,2700,N,HALSTED,ST,,43,Y,43,43
7831,ACTIVE,143,E,2558,2558,N,HALSTED,ST,,43,Y,43,43
7830,ACTIVE,143,O,2207,2207,N,HALSTED,ST,,43,Y,43,43
7829,ACTIVE,143,O,1835,1845,N,HALSTED,ST,,43,Y,43,43
7828,ACTIVE,143,O,1701,1711,N,HALSTED,ST,,43,Y,43,43
7827,ACTIVE,143,O,1601,1659,N,HALSTED,ST,,43,Y,43,43
7826,ACTIVE,143,E,1600,1658,N,HALSTED,ST,,43,Y,43,43
7825,ACTIVE,143,E,1526,1526,N,HALSTED,ST,,43,Y,43,43
7824,ACTIVE,143,E,2658,2658,N,GENEVA,TER,,43,Y,43,43
7823,ACTIVE,143,E,1128,1134,W,FULLERTON,PKWY,,43,Y,43,43
7822,ACTIVE,143,O,833,925,W,FULLERTON,PKWY,,43,Y,43,43
7821,ACTIVE,143,E,834,926,W,FULLERTON,PKWY,,43,Y,43,43
7820,ACTIVE,143,O,543,643,W,FULLERTON,PKWY,,43,Y,43,43
7819,ACTIVE,143,E,544,642,W,FULLERTON,PKWY,,43,Y,43,43
7818,ACTIVE,143,O,1245,1245,W,DICKENS,AVE,,43,Y,43,43
7816,ACTIVE,142,O,1809,1817,N,WELLS,ST,,43,Y,43,43
7815,ACTIVE,142,E,1808,1818,N,WELLS,ST,,43,Y,43,43
7814,ACTIVE,154,O,1901,1999,W,POTOMAC,AVE,,01,N,1,1
7813,ACTIVE,364,O,853,899,N,LA SALLE,ST,,42,N,42,42
7812,ACTIVE,154,E,1900,1998,W,POTOMAC,AVE,,01,N,1,1
7811,ACTIVE,143,O,451,541,W,WRIGHTWOOD,AVE,,43,Y,43,43
7810,ACTIVE,143,E,452,540,W,WRIGHTWOOD,AVE,,43,Y,43,43
7809,ACTIVE,62,O,1609,1961,W,LAWRENCE,AVE,,47,Y,47,47
7808,ACTIVE,62,E,1610,1962,W,LAWRENCE,AVE,,47,Y,47,47
7807,ACTIVE,62,O,1619,1749,W,AINSLIE,ST,,47,Y,47,47
7806,ACTIVE,62,E,1618,1750,W,AINSLIE,ST,,47,Y,47,47
7805,ACTIVE,1673,O,155,199,W,9TH,ST,,02,N,2,2
7804,ACTIVE,1673,E,156,198,W,9TH,ST,,02,N,2,2
7803,ACTIVE,1673,E,1000,1098,S,WELLS,ST,,02,N,2,2
7802,ACTIVE,1673,E,900,998,S,WELLS,ST,,02,N,2,2
7801,ACTIVE,102,O,1601,1699,N,BELL,AVE,,01,N,1,1
7800,ACTIVE,102,E,1600,1698,N,BELL,AVE,,01,N,1,1
7799,ACTIVE,168,O,1101,1199,N,HERMITAGE,AVE,,01,N,1,1
7798,ACTIVE,168,E,1100,1198,N,HERMITAGE,AVE,,01,N,1,1
7797,ACTIVE,168,O,1001,1099,N,HERMITAGE,AVE,,01,N,1,1
7796,ACTIVE,168,E,1000,1098,N,HERMITAGE,AVE,,01,N,1,1
7795,RESCINDED,102,O,1501,1599,N,OAKLEY,BLVD,,01,N,1,1
7794,ACTIVE,102,E,1500,1598,N,OAKLEY,BLVD,,01,N,1,1
7793,ACTIVE,1683,O,7401,7499,S,INGLESIDE,AVE,,08,N,8,8
7792,ACTIVE,1683,E,7400,7498,S,INGLESIDE,AVE,,08,N,8,8
7791,ACTIVE,1682,O,1501,1599,E,83RD,PL,,08,N,8,8
7790,ACTIVE,1682,E,1500,1598,E,83RD,PL,,08,N,8,8
7789,ACTIVE,1681,O,7401,7499,S,ELLIS,AVE,,08,N,8,8
7787,ACTIVE,1681,E,7400,7498,S,ELLIS,AVE,,08,N,8,8
7786,ACTIVE,383,O,1343,1525,W,IRVING PARK,RD,,47,Y,47,47
7785,ACTIVE,1618,E,2142,2344,W,CULLOM,AVE,,47,Y,47,47
7783,ACTIVE,921,E,840,840,W,BLACKHAWK,ST,,43,Y,43,43
7782,ACTIVE,18,E,4634,4666,W,60TH,ST,,13,N,13,13
